Timestamp                       Thread     Type        Activity             PID    TTL  
2021-02-08 19:26:29.602424+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->FirmwareWakingVector: 0x2000
2021-02-08 19:26:29.602425+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->Length: 0x40
2021-02-08 19:26:29.602426+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->Version: 0x2
2021-02-08 19:26:29.602427+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->XFirmwareWakingVector: 0x0
2021-02-08 19:26:29.602427+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->OspmFlags: 0x0
2021-02-08 19:26:29.906503+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) ACPI S3 WAKE
2021-02-08 19:26:29.907909+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->FirmwareWakingVector: 0x0
2021-02-08 19:26:29.907910+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->Length: 0x40
2021-02-08 19:26:29.907910+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->Version: 0x2
2021-02-08 19:26:29.907911+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->XFirmwareWakingVector: 0x0
2021-02-08 19:26:29.907912+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) Facs->OspmFlags: 0x0
2021-02-08 19:26:29.907942+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) AppleACPIPlatformPower Wake reason: PWRB (User)
2021-02-08 19:26:29.907943+0800 0x74       Default     0x0                  0      0    kernel: (AppleACPIPlatform) AppleACPIPlatformPower Wake reason: PWRB (User)
2021-02-08 19:26:29.907948+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x22
2021-02-08 19:26:29.907949+0800 0x74       Default     0x0                  0      0    kernel: IOPlatformWakeAction -> AppleRTC
2021-02-08 19:26:29.907952+0800 0x74       Default     0x0                  0      0    kernel: IOPlatformWakeAction -> AppleKeyStore
2021-02-08 19:26:29.907955+0800 0x74       Default     0x0                  0      0    kernel: IOPlatformWakeAction -> AppleSMC
2021-02-08 19:26:29.907959+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x23
2021-02-08 19:26:29.908166+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 1 (lapic id 00000001)
2021-02-08 19:26:29.908375+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 2 (lapic id 00000002)
2021-02-08 19:26:29.908579+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 3 (lapic id 00000003)
2021-02-08 19:26:29.908783+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 4 (lapic id 00000004)
2021-02-08 19:26:29.908987+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 5 (lapic id 00000005)
2021-02-08 19:26:29.909192+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 6 (lapic id 00000006)
2021-02-08 19:26:29.909398+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 7 (lapic id 00000007)
2021-02-08 19:26:29.909606+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 8 (lapic id 00000008)
2021-02-08 19:26:29.909816+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 9 (lapic id 00000009)
2021-02-08 19:26:29.910025+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 10 (lapic id 0000000a)
2021-02-08 19:26:29.910237+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 11 (lapic id 0000000b)
2021-02-08 19:26:29.910451+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 12 (lapic id 0000000c)
2021-02-08 19:26:29.910666+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 13 (lapic id 0000000d)
2021-02-08 19:26:29.910881+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 14 (lapic id 0000000e)
2021-02-08 19:26:29.911097+0800 0x74       Default     0x0                  0      0    kernel: Started cpu 15 (lapic id 0000000f)
2021-02-08 19:26:29.911100+0800 0x74       Default     0x0                  0      0    kernel: IOCPUSleepKernel exit
2021-02-08 19:26:29.911101+0800 0x74       Default     0x0                  0      0    kernel: gIOLastWakeAbsTime: 51063384574
2021-02-08 19:26:29.911353+0800 0x74       Default     0x0                  0      0    kernel: (AppleRTC) RTC: getGMTTimeOfDay 1612783606
2021-02-08 19:26:46.000020+0800 0x74       Default     0x0                  0      0    kernel: [   67.152280]: time_slept (16 s 88642 u)
2021-02-08 19:26:46.000021+0800 0x74       Default     0x0                  0      0    kernel: PMRD: System Wake
2021-02-08 19:26:46.000030+0800 0x74       Default     0x0                  0      0    kernel: PMRD: changePowerStateWithTagToPriv(ON_STATE, 310002)
2021-02-08 19:26:46.000042+0800 0x74       Default     0x0                  0      0    kernel: PMRD: wrangler DevicePowerState (ps 0, 0->4)
2021-02-08 19:26:46.000043+0800 0x74       Default     0x0                  0      0    kernel: PMRD: evaluatePolicy( 1, 0x0 )
2021-02-08 19:26:46.000051+0800 0x74       Default     0x0                  0      0    kernel: PMRD: PowerChangeOverride (SLEEP_STATE->ON_STATE, 0, 0x2) tag 0x310002
2021-02-08 19:26:46.000053+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x24
2021-02-08 19:26:46.000057+0800 0x168      Default     0x0                  0      0    kernel: IOConsoleUsers: gIOScreenLockState 2, hs 0, bs 0, now 1612783606, sm 0xe0000300
2021-02-08 19:26:46.000059+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to __kernel__
2021-02-08 19:26:46.000061+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to __kernel__
2021-02-08 19:26:46.000062+0800 0x74       Default     0x0                  0      0    kernel: PMRD: sysPowerDownHandler message kIOMessageSystemWillPowerOn
2021-02-08 19:26:46.000064+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.driver.AppleCredentialManager
2021-02-08 19:26:46.000066+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.driver.AppleACPIPlatform
2021-02-08 19:26:46.000067+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOPCIFamily
2021-02-08 19:26:46.000069+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.driver.AppleSMC
2021-02-08 19:26:46.000071+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOHIDFamily
2021-02-08 19:26:46.000073+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IONetworkingFamily
2021-02-08 19:26:46.000074+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.000076+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.000077+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.000079+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.driver.IOPlatformPluginLegacy
2021-02-08 19:26:46.000081+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.iokit.IOGraphicsFamily
2021-02-08 19:26:46.000083+0800 0x74       Default     0x0                  0      0    kernel: (IOGraphicsFamily) GTrace synchronization point 1aa
2021-02-08 19:26:46.000407+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to com.apple.driver.AppleGraphicsDevicePolicy
2021-02-08 19:26:46.000447+0800 0x2f9      Default     0x0                  0      0    kernel: (AppleRTC) RTC: getGMTTimeOfDay 1612783606
2021-02-08 19:26:46.000747+0800 0x19c      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMRM: _logPolicy: SAVING: ver=8 smTm=0 poRsn=0 gpTm=0 smExp=NO gpBlk=NO suTm=1612783601 svTm=1612783601 gpRsn=0 cMs=NO.
2021-02-08 19:26:46.000753+0800 0x19c      Default     0x0                  0      0    kernel: (AppleCredentialManager) ACMRM-S: setData: saving policy (len=41) in 3 seconds.
2021-02-08 19:26:46.000769+0800 0x74       Default     0x0                  0      0    kernel: IOPMrootDomain tellAppClientApplier - Suspended kIOMessageSystemWillPowerOn, pid 614, MBS CPU WidgetEx
2021-02-08 19:26:46.000773+0800 0x74       Default     0x0                  0      0    kernel: IOPMrootDomain tellAppClientApplier - Suspended kIOMessageSystemWillPowerOn, pid 606, MBS MEM WidgetEx
2021-02-08 19:26:46.001101+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 63, powerd
2021-02-08 19:26:46.001104+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 91, apsd
2021-02-08 19:26:46.001108+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 414, airportd
2021-02-08 19:26:46.001112+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 117, corebrightnessd
2021-02-08 19:26:46.001116+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 145, loginwindow
2021-02-08 19:26:46.001121+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 108, PerfPowerService
2021-02-08 19:26:46.001124+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 145, loginwindow
2021-02-08 19:26:46.001128+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemWillPowerOn to pid 467, sharingd
2021-02-08 19:26:46.001133+0800 0x74       Default     0x0                  0      0    kernel: PMRD: === START (SLEEP_STATE->ON_STATE, 0->f, 0x2002) gen 3, msg 7, tag 310002
2021-02-08 19:26:46.001153+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[0] to __kernel__
2021-02-08 19:26:46.001168+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[1] to __kernel__
2021-02-08 19:26:46.001170+0800 0x74       Default     0x0                  0      0    kernel: PMRD: sysPowerDownHandler message kIOMessageSystemCapabilityChange
2021-02-08 19:26:46.001171+0800 0x74       Default     0x0                  0      0    kernel: PMRD: sysPowerDownHandler cap 0 -> f (flags 1)
2021-02-08 19:26:46.001174+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[2] to com.apple.driver.AppleCredentialManager
2021-02-08 19:26:46.001176+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[3] to com.apple.driver.AppleACPIPlatform
2021-02-08 19:26:46.001178+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[4] to com.apple.iokit.IOPCIFamily
2021-02-08 19:26:46.001180+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[5] to com.apple.driver.AppleSMC
2021-02-08 19:26:46.001182+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[6] to com.apple.iokit.IOHIDFamily
2021-02-08 19:26:46.001185+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[7] to com.apple.iokit.IONetworkingFamily
2021-02-08 19:26:46.001187+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[8] to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.001190+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[9] to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.001191+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[10] to com.apple.iokit.IOStorageFamily
2021-02-08 19:26:46.001193+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[11] to com.apple.driver.IOPlatformPluginLegacy
2021-02-08 19:26:46.001196+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[12] to com.apple.iokit.IOGraphicsFamily
2021-02-08 19:26:46.001198+0800 0x74       Default     0x0                  0      0    kernel: (IOGraphicsFamily) GTrace synchronization point 1b0
2021-02-08 19:26:46.001202+0800 0x74       Default     0x0                  0      0    kernel: PMRD: kIOMessageSystemCapabilityChange[13] to com.apple.driver.AppleGraphicsDevicePolicy
2021-02-08 19:26:46.001206+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x25
2021-02-08 19:26:46.001216+0800 0x168      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]PM will go to state : 4
2021-02-08 19:26:46.001227+0800 0x168      Default     0x0                  0      0    kernel: (IOBluetoothHostControllerTransport) **** [IOBluetoothHostControllerTransport][powerStateWillChangeTo] -- System Wake -- SleepType is kIOPMSleepTypeNormalSleep ****
2021-02-08 19:26:46.001316+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x26
2021-02-08 19:26:46.001321+0800 0x168      Default     0x0                  0      0    kernel: (AppleGFXHDA) [0x90001]PM did go to state : 4
2021-02-08 19:26:46.001326+0800 0x168      Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: powerStateDidChangeToGated: SYSTEM IS AWAKE.
2021-02-08 19:26:46.001332+0800 0x168      Default     0x0                  0      0    kernel: (AppleCredentialManager) AppleCredentialManager: handleEventGated: called, event(4).
2021-02-08 19:26:46.001337+0800 0x74       Default     0x0                  0      0    kernel: PMRD: trace point 0x27
2021-02-08 19:26:46.001449+0800 0x168      Default     0x0                  0      0    kernel: (RTCMemoryFixup) <compose failure [UUID]>
2021-02-08 19:26:46.001451+0800 0x168      Default     0x0                  0      0    kernel: (RTCMemoryFixup) <compose failure [UUID]>
